ID,TARGET
63828,141
6108,8
45439,100
30086,33
24976,55
4650,10
30036,67
2613,19
20129,38
58340,117
58109,131
65583,44
27106,119
41744,85
58016,128
4155,9
42436,95
19929,129
2704,25
12739,28
11965,27
46944,107
49115,109
12211,3
57703,128
22636,12
6352,14
40893,90
28549,55
38404,85
44129,50
13318,29
6730,12
13142,10
30778,68
3676,5
58083,129
54560,124
32095,71
43585,57
36340,85
54787,2
16350,33
14235,31
19152,42
43511,96
35342,78
46559,127
28630,63
65643,10
36338,72
24085,53
32697,72
46368,78
67243,80
44732,68
10420,1
18487,58
60739,135
34378,76
15899,35
48459,107
14113,31
22283,61
27029,8
17803,51
16199,33
23030,20
53780,119
39777,88
34655,59
1195,61
5013,13
34810,77
31830,143
42622,94
67252,62
33764,75
43648,64
58251,71
55117,123
31451,69
50731,58
28684,55
31773,114
55667,8
48872,61
41968,88
33028,73
51653,114
44253,119
1737,3
60330,116
2278,5
56601,126
51291,119
32505,78
41687,92
68019,96
44370,98
49608,111
22023,48
63806,63
4476,51
4182,9
7305,16
26474,61
47839,36
42499,94
7913,17
38113,84
64576,139
53967,127
17886,39
45931,125
64603,139
29988,66
23502,2
31948,70
50791,112
15029,33
66583,32
57293,119
11317,29
54160,93
53322,118
18638,112
38678,85
6737,2
46540,72
54375,142
36558,77
7067,15
14356,31
66735,147
45827,101
45780,101
13864,25
8328,20
15364,34
2909,6
12582,27
20224,44
62187,138
7526,16
52440,115
39627,93
64927,61
39953,118
899,8
51068,127
14398,31
36421,72
26234,59
50891,119
2604,21
31514,71
32384,114
56951,11
11885,0
17611,39
29335,65
24087,29
44115,97
24401,2
42980,118
37498,83
42345,93
38927,86
34312,76
59183,135
17299,115
26040,61
23216,29
47836,106
36888,81
50737,112
11062,24
48778,108
68229,59
60872,135
55115,21
9946,0
46715,112
45601,101
47678,111
67130,149
21591,47
58680,130
64403,105
3066,6
56312,125
8598,20
57847,128
60211,50
25208,58
16719,37
58996,50
65572,145
50874,13
40741,143
62585,143
38836,124
52506,116
13714,30
15523,34
32111,71
63053,140
1676,3
66223,144
66189,34
50247,111
59009,131
47028,105
15061,33
43780,97
14418,37
18792,58
47903,101
48918,109
31471,69
27397,52
59581,48
4304,13
47614,38
15418,34
66950,148
58561,130
59697,132
4563,10
61988,126
51954,115
53899,119
4173,9
6544,15
24209,53
56245,114
44469,118
49998,111
14812,37
26203,28
27820,53
8504,18
43426,38
34765,77
45465,101
50527,118
44562,122
24989,5
59099,131
20517,45
40668,90
62466,69
53523,119
59116,135
31809,84
53983,119
62428,67
27375,86
68060,147
56826,126
40799,90
9177,20
64677,109
39981,88
59007,131
25535,56
27298,52
12143,24
6605,14
44515,72
7580,16
33342,74
39394,79
66789,149
63398,132
21471,114
40298,89
37360,69
11585,25
38305,85
1086,2
41485,92
38982,121
21053,62
41688,92
48992,74
54153,85
4027,24
43447,102
54117,123
47306,36
4026,16
3954,27
67478,60
1101,19
46359,78
47227,83
5483,12
7249,0
8849,5
18921,67
37188,58
12898,28
44233,98
54955,14
66883,90
17729,35
15402,34
23423,4
17820,39
46415,59
26583,15
8036,4
58105,125
5963,19
8896,25
43732,106
3161,7
52808,117
4968,13
43482,100
16329,36
40834,90
28443,60
25599,128
29658,114
1831,12
49688,75
16914,133
56158,124
52863,117
65340,62
63866,45
52594,116
18828,62
35157,124
62208,138
43976,101
22959,51
66300,61
57760,128
27002,52
27039,5
59551,132
28413,98
17062,37
31816,70
63124,140
44033,97
56290,62
65393,57
62011,50
616,25
47590,136
21671,52
38888,16
53242,118
3190,28
13605,30
26538,60
37203,82
33016,81
45593,96
43675,33
60825,50
5807,2
45688,101
49751,107
60831,135
57809,21
20589,45
4930,10
8214,4
55512,123
36600,147
32040,84
45813,67
67487,61
8026,11
5271,11
26476,100
19153,42
60926,131
62293,38
52915,117
34873,77
65782,48
38000,84
10932,24
58011,134
23164,62
19628,43
30292,67
26881,54
28846,83
54545,124
66616,150
31360,116
37684,83
39568,77
8980,19
18193,58
42651,88
54699,50
3897,8
57975,130
46911,103
25188,54
26167,60
23716,52
44974,99
41572,92
65246,56
65460,116
40902,90
51872,115
20038,61
12128,21
50018,111
16843,32
45155,55
52993,117
66144,57
18686,41
59716,132
15443,34
466,1
1981,4
6519,24
50030,111
17462,125
54003,123
58644,130
51691,114
32294,114
40457,144
6834,16
13552,30
43930,55
32173,64
61116,131
45697,101
39281,87
36001,80
34399,76
50283,111
23187,19
11409,25
36681,89
67825,134
25818,47
52020,115
7317,16
60469,131
42312,118
53210,63
18123,40
49727,140
66686,123
49066,109
34295,76
9275,2
34116,75
52597,118
40639,139
10486,23
45905,109
21707,49
48707,108
60534,129
64988,61
31897,70
41826,92
27248,79
46524,112
59098,131
56787,127
44211,130
6506,14
18742,127
17974,39
54490,114
33894,75
49572,105
15088,39
10401,23
56609,125
67111,149
8838,19
55442,123
53922,8
54177,120
37916,84
39672,88
65228,69
34687,73
5887,13
45823,66
20783,46
62764,12
4878,10
4277,29
157,25
31105,77
51844,112
18278,40
46937,43
13132,29
40329,89
44764,99
12945,27
67153,68
4102,9
4058,6
16103,49
22245,48
57729,132
51593,114
48314,107
60564,144
41595,92
11614,25
39175,127
52287,116
55748,123
12907,28
28020,59
67524,32
14137,31
61223,136
21888,13
35626,79
17666,38
28969,71
39706,88
66543,44
36765,111
47852,66
4147,9
20184,47
22766,14
39660,88
30462,69
21022,46
23451,52
62281,76
56160,50
10548,23
35992,72
55768,123
5442,12
54123,126
14381,26
28161,54
63138,140
46544,99
63930,99
63050,140
12550,49
55718,49
20503,58
38894,77
59478,132
43237,58
64522,143
42003,116
26641,59
2828,6
47042,105
17962,35
30265,67
22824,50
26032,64
54188,115
30480,67
62040,130
57227,126
32478,72
66475,82
60389,134
7876,20
46684,73
33027,73
61613,6
21934,48
56091,124
9134,20
28105,55
66999,60
55298,130
1117,2
40037,88
21932,48
9060,20
21710,48
67949,144
41416,92
52848,29
46027,58
59749,132
63228,54
60112,133
38267,85
36919,64
60615,131
2547,5
66172,147
12799,28
32418,78
55756,123
10203,22
28661,0
50721,117
49337,109
61556,136
36989,82
15640,34
23029,51
57070,63
64289,109
39252,87
53902,118
25216,120
46533,121
8785,19
49423,109
9277,6
56391,125
8123,2
35483,86
47017,58
60235,44
35463,72
63794,45
3474,7
17523,117
20739,46
48345,107
34553,76
8037,17
36369,77
43048,95
60054,133
22120,49
54773,51
54562,114
32032,69
66970,86
49207,67
10187,22
49233,109
10990,24
17774,35
51666,62
2515,28
25453,60
62298,75
29850,9
36397,78
30298,67
50065,122
18942,42
8912,19
10147,22
44528,99
33883,75
67340,111
17991,35
30599,67
4450,24
13844,30
18935,63
8472,30
40604,90
21244,63
34734,77
34689,121
38877,78
60625,103
42132,93
45457,101
47467,58
52103,115
16444,8
62697,139
39800,88
5594,29
56946,123
3205,7
28759,23
24573,27
3613,8
28978,64
56261,122
22105,8
66439,60
24231,2
64417,118
40975,91
62987,56
17152,38
60441,135
47404,115
19021,114
53168,119
26941,17
20364,45
64850,47
26093,9
47060,104
42996,40
2155,16
29170,60
44048,9
7968,19
9535,2
42173,93
14583,116
55240,66
43403,66
7037,48
20961,46
14081,1
39463,77
47853,106
49384,62
53397,118
42914,85
27987,57
25974,119
6941,11
7207,16
34662,75
44286,98
30325,67
60982,131
43561,108
5111,11
534,17
832,22
4564,10
6632,14
35951,79
14022,30
33570,74
33041,73
39524,87
63117,140
33811,75
55139,116
7627,29
61825,128
20111,44
44669,56
55273,48
63746,141
43518,44
17421,58
66388,105
6700,51
51020,113
50851,17
40509,90
56287,125
47308,103
55243,126
491,21
6998,20
50819,127
19095,49
39257,77
11521,25
30340,67
23967,53
9265,21
4679,10
57428,119
2784,19
52362,117
2011,52
61441,50
12144,19
53534,62
668,1
47747,106
56084,122
3439,7
23148,52
9213,20
43227,69
61033,135
58393,129
59303,131
7704,17
36390,80
57453,127
24212,12
57953,133
25356,78
3279,4
28678,34
46535,73
12897,28
30300,67
23760,53
23307,49
47803,100
58425,129
4170,8
34963,73
33729,74
43013,93
7215,16
11637,25
60516,28
60844,135
33365,74
55528,123
34391,76
22979,62
57600,129
25826,57
53114,119
6042,13
45443,17
37975,84
43107,95
66589,57
10479,16
33635,74
32232,83
63517,61
24768,55
60888,63
52240,116
44719,99
19951,43
42351,95
56979,113
29824,66
32706,72
53921,31
58518,130
66725,45
34358,76
13290,29
32277,71
16027,35
28235,62
24164,53
48825,108
33408,74
12409,27
13016,28
43888,97
57489,71
64339,9
1374,3
33373,69
23579,59
24515,45
53145,5
36159,86
44384,98
5233,28
30360,67
23004,51
33246,73
48052,25
23026,12
64319,139
42279,22
3935,8
67915,147
68337,149
26714,62
44311,63
66076,147
27227,48
20377,30
53120,20
40314,89
40288,92
17031,100
63755,37
7788,20
34984,122
35936,79
18733,48
40653,90
35178,78
5055,11
46868,106
42900,95
47143,107
33974,75
43853,98
53770,119
64889,57
5093,11
24514,54
10265,19
53536,96
49568,105
61098,135
57940,128
56344,125
44543,57
16163,35
15050,39
51352,112
18423,45
50951,18
60588,135
53663,9
41451,92
48186,107
19408,61
40160,94
34647,76
46892,50
51720,29
55754,9
9658,16
61665,43
15083,48
23910,53
42955,127
16645,106
66028,117
19325,44
1757,3
8899,10
24578,146
19893,100
30996,69
50161,111
32666,72
16492,123
47130,80
4132,51
11336,27
24983,55
46316,74
11116,24
37151,96
59327,131
19755,43
22680,13
22794,60
41417,92
11230,24
8251,54
59064,131
30099,100
3602,30
9251,20
8776,19
10310,18
17563,39
3344,25
57881,120
2338,5
20698,37
66235,123
37811,68
7906,16
56153,124
57754,130
32790,72
476,1
49415,114
55812,124
65851,60
22611,50
46584,72
56646,126
30816,76
38645,85
39317,87
17108,60
44305,58
40997,91
20301,45
46279,103
8773,19
54890,122
52262,116
60185,114
9710,24
25147,25
21545,59
67139,58
39753,88
16948,37
21772,55
4006,8
10001,22
47607,105
49103,109
35661,79
19182,70
10206,22
19,0
56655,9
22031,1
59177,135
36931,82
1332,2
36194,80
25143,11
13345,19
34878,116
64990,101
44402,98
50685,118
36997,100
64924,146
3165,63
326,0
16235,36
6857,52
38773,75
54361,111
18372,125
37290,82
2899,6
15157,33
67653,46
59556,98
38363,85
67659,146
36365,68
66863,69
24067,53
894,2
25335,146
62070,10
22129,49
53059,125
65537,101
58535,10
54229,125
44314,98
17054,37
9988,22
58243,34
48008,48
53988,119
65100,38
41097,91
51241,127
35583,79
5034,28
33649,74
21068,52
12414,19
58435,132
58310,129
52957,112
2413,5
12558,20
6005,50
36612,81
66685,126
11814,26
12012,56
57525,62
27142,62
53179,118
52420,116
6993,15
53807,127
59034,135
9451,21
17201,38
1122,29
23735,54
10333,21
12648,20
50928,113
46108,58
59375,123
59407,60
9571,26
28893,116
55597,123
7710,17
40124,89
64872,82
11061,24
9615,26
51998,115
51460,18
15175,127
66159,92
4767,10
14174,31
67928,148
35444,59
63860,83
63818,141
65803,62
9875,29
27963,62
54041,117
33301,74
21140,46
23925,30
19568,62
20081,82
65981,38
39642,88
32814,72
37772,83
53347,48
62339,74
10113,22
8906,22
21524,123
24963,11
41874,93
17166,108
14728,39
20367,45
48649,43
42894,95
50478,142
67549,82
10851,24
58916,122
9069,20
17439,60
60265,61
25319,56
1489,27
56571,125
18976,50
38208,76
6935,15
36584,73
36816,81
67629,57
4168,26
17654,127
13944,18
57783,58
4432,25
197,0
708,1
9462,59
19746,43
46298,84
20218,44
54656,6
35187,78
45924,104
4407,9
3315,21
61951,141
1669,26
22131,58
35724,72
51415,3
1278,4
65033,57
56102,124
21103,46
66199,33
56163,76
20921,46
6661,14
18362,40
55180,49
39895,88
49889,104
48550,107
2888,9
51915,18
37760,76
7693,17
2534,17
1787,3
21144,121
59952,61
24078,20
47055,122
36065,85
60735,128
16904,37
28212,61
4865,3
28329,140
54913,124
55916,124
4951,23
25200,114
1459,3
58475,126
16623,65
44203,42
6584,21
53014,115
1130,18
58282,140
15065,33
42203,127
59381,131
20152,62
23919,56
10977,24
42298,95
21002,47
55046,22
67498,130
59712,132
7633,16
62875,139
24682,20
29119,76
6461,14
27448,62
52617,15
36237,126
51343,114
9891,21
53572,127
55670,123
49650,105
60629,97
52977,115
50794,112
6124,25
14945,33
50029,111
24911,55
21805,60
11808,26
61228,136
62927,143
57676,133
25386,48
12878,50
20685,50
54910,10
48490,107
16086,35
15219,33
57782,128
13160,29
5846,28
33989,79
54364,125
38003,84
15021,33
55325,17
61035,131
43569,48
17442,41
3583,6
11530,25
26814,12
56507,117
68286,90
28813,127
18396,45
7809,17
20462,43
33798,75
6043,19
22055,3
52725,113
21324,48
45474,101
50848,127
16478,97
60722,80
16745,61
21375,39
14849,32
47036,85
45470,101
60053,133
14691,121
22554,13
26319,11
1803,3
14035,10
1151,2
59058,131
15447,34
6185,50
41801,92
62613,139
33199,73
16253,36
29365,17
64182,143
48360,107
57579,50
35285,78
41086,91
44030,2
2523,20
66493,150
21628,30
15965,16
54245,120
21828,52
52816,117
31311,77
37841,84
15930,129
23496,57
58797,130
3488,27
14838,37
33085,81
23453,52
22900,16
4195,27
13256,29
29228,71
66161,107
21968,48
43442,121
42028,93
31681,62
5713,12
20605,45
29090,84
37261,82
14686,32
59625,49
20311,45
54093,120
53909,119
58206,120
49556,75
1292,21
24192,14
21619,48
55390,123
64525,143
51348,16
43333,99
62626,143
11216,24
50682,27
13071,16
36235,20
51795,4
30249,67
19025,134
44659,81
61443,136
57117,123
37528,83
8502,1
51779,115
3386,7
29125,64
7346,16
19492,43
59535,132
11903,27
52838,112
42228,93
9837,21
46633,81
23102,49
32858,75
65949,146
40339,92
57390,115
3481,117
46254,114
67674,38
407,0
33248,81
40275,93
40654,90
48187,29
22441,3
501,1
35842,79
8755,19
45866,101
33524,74
30375,69
1719,3
18893,106
53545,118
2270,5
26156,6
23637,25
54784,122
52378,112
27018,52
32989,75
4974,5
28606,30
17213,62
6536,14
29610,64
13237,25
220,16
16849,37
37815,84
36813,77
67223,61
7475,19
66499,51
58194,129
66100,45
42926,95
18195,40
8220,5
34273,68
36955,64
35542,87
42874,95
7616,16
9114,20
21746,7
29266,65
47101,124
22114,14
7375,2
3509,17
30421,67
13955,18
45828,101
66578,108
61326,110
49392,109
13800,30
39083,70
38926,86
36911,114
62976,143
5397,11
9562,16
33633,74
33256,73
51651,114
34458,76
20083,64
1678,29
450,15
40727,91
21057,46
31908,37
16257,36
25413,58
5117,3
22812,58
49979,111
37711,83
24896,55
28862,51
24022,8
5465,12
5307,11
48993,104
59994,133
22517,58
707,18
18900,82
54470,124
17745,140
3074,20
11693,25
18114,40
1080,2
39193,87
38249,84
36881,79
39168,87
34847,77
27208,62
67264,48
11724,59
1793,3
42244,94
37781,83
25620,61
24403,19
63864,40
35287,49
43919,97
57529,120
50987,11
28236,10
65635,145
31108,70
40344,89
18802,62
2756,6
28334,8
3260,7
30607,68
28996,70
11358,25
49048,108
1582,3
52900,53
64806,56
20897,1
3567,22
11775,26
44016,97
31025,76
8609,22
10179,22
5067,11
61600,112
16815,37
29294,114
45654,101
60702,134
31813,70
34509,76
64142,140
10080,21
18093,32
1802,4
45330,100
35000,77
67304,48
24353,54
31678,70
50452,58
7462,16
35552,79
26997,144
42433,95
11951,26
19579,14
4319,54
4469,28
61266,80
50128,111
46116,74
31918,69
28642,0
18502,41
16437,36
22705,50
43344,71
22708,50
63431,8
32859,73
57449,127
2016,4
24328,28
6502,12
14437,37
58108,35
5626,53
6787,15
51339,124
27992,60
56032,124
8596,19
48853,48
18908,119
35054,77
5109,11
55034,122
38991,113
51767,115
53072,117
66766,125
47658,111
10019,22
15949,35
66916,120
24435,54
4805,12
428,0
31282,12
30162,67
486,1
35940,79
51609,114
28864,44
36272,72
30457,67
7630,16
40148,95
59773,132
37522,83
8848,19
53011,61
62885,143
30226,114
64638,139
25107,55
24889,55
33238,73
50228,111
65076,144
61128,131
19592,1
30020,66
31505,112
11862,26
16912,32
8004,28
4876,10
64599,143
62232,62
37214,82
24659,54
33429,74
55110,123
48647,108
29207,119
50308,111
32685,72
62431,138
51045,113
32566,80
47473,105
32295,84
66804,148
39176,136
35794,62
48259,107
68246,151
49239,109
40300,89
56316,123
38315,73
31221,69
20067,44
28763,29
33039,124
1680,3
24014,16
4179,3
25894,57
2700,2
43190,95
23012,51
22860,6
43346,117
13962,16
12760,28
68057,151
32115,71
47121,78
24686,53
45838,33
33574,67
66263,75
34311,76
17686,39
26750,14
23041,51
53081,123
31626,65
30868,68
44738,18
57168,26
44027,115
3286,7
59878,133
12450,26
9771,21
18212,40
32176,124
7208,16
698,19
5395,5
45036,100
32449,72
23149,23
44073,101
41931,88
30898,68
57097,123
49477,82
29710,57
6635,12
29307,65
51406,114
68382,149
4565,29
50038,111
56657,124
48495,107
275,21
54923,124
61535,136
61780,137
31293,79
53446,124
19112,56
32605,70
62791,114
60483,101
33059,76
30612,68
50007,111
30334,124
3644,8
61726,137
40487,89
43883,108
37969,84
6057,49
1933,4
55557,126
52609,49
5344,11
32752,72
58230,50
11215,24
55288,125
8177,22
8146,18
32743,72
55643,61
11483,59
24479,54
29748,67
25999,59
32485,72
31714,65
18227,40
63534,134
41026,91
60601,62
47775,69
38162,84
1630,3
27394,31
56328,125
37387,83
17114,38
40819,90
11817,26
54844,83
34070,75
46331,99
15937,33
27286,54
32523,72
23597,27
43531,145
53266,118
62975,139
57794,132
51356,27
7390,23
12023,75
61075,135
53706,115
64446,14
50034,111
37011,82
13505,2
44630,56
23301,8
35306,78
40316,93
16894,116
38576,85
33712,74
58394,63
34919,77
50052,111
62866,143
36995,34
57365,127
6162,53
8528,29
45343,61
54962,126
24386,21
37202,82
6174,53
18781,127
50621,118
12344,16
24471,13
29297,65
30762,72
8929,19
2288,6
55588,123
26571,123
60083,133
19796,43
33686,74
20736,46
33097,73
50535,54
9106,20
64543,143
11719,26
11573,2
6344,14
63112,121
23096,59
9855,21
66124,48
34646,76
44036,118
52484,52
21015,64
18559,14
47925,106
65662,61
390,16
43697,121
62744,125
19437,43
40307,93
19731,43
17898,54
38939,86
66896,58
7511,2
43326,100
58746,63
14413,37
13886,30
55688,9
65479,63
53142,118
33081,6
10081,0
35817,79
41713,92
60440,35
49293,109
42876,95
21028,76
7998,17
25654,5
64058,138
63759,135
4355,9
22285,52
58029,131
53057,14
43153,95
17891,38
9925,22
49378,109
7481,16
37935,84
31154,75
37864,84
45985,114
42087,93
59241,122
41107,101
50063,111
45712,109
21678,63
18294,40
58408,129
17302,125
50782,115
50445,54
16288,36
64705,143
25727,56
35079,77
36270,80
26907,12
66570,61
63307,140
4289,28
19486,43
54641,17
21814,139
20050,44
50492,54
36281,18
28171,6
23204,52
20701,46
41922,88
26673,61
33697,65
56627,21
39406,87
7773,17
20328,40
65654,130
26778,59
38610,85
37829,83
26337,8
44413,98
63739,61
34720,77
32434,72
27174,24
30047,66
56357,21
47417,111
34141,75
67423,60
55082,56
53196,0
59002,135
60052,133
36444,80
49191,139
22835,13
22853,14
67795,37
25452,59
20511,37
1479,19
55665,8
51718,54
32911,73
47024,104
55542,123
14816,32
58159,65
25055,54
32194,99
32424,39
6110,49
36942,82
3757,29
44256,122
35715,116
15951,35
57621,112
3442,17
26625,56
39124,72
45217,29
37396,83
43629,58
65463,10
5296,11
52970,125
27704,61
18275,14
34163,10
6560,14
60426,28
18556,43
12714,28
35893,79
31777,124
55006,122
68159,83
56969,126
58489,129
15396,34
15095,39
47186,104
3538,6
65724,33
41208,91
9272,20
39987,93
5259,3
51441,114
53378,25
34322,68
3087,6
68350,121
45220,100
5928,8
21739,53
51635,17
49135,109
920,2
26871,12
28229,123
35219,78
10929,24
7148,15
6726,27
28143,6
39687,88
22445,50
64016,60
58615,114
20840,37
20387,45
65984,151
33481,74
8455,1
6202,13
29187,64
23538,20
17590,58
11991,19
32835,72
34030,75
11710,26
17100,38
37288,82
8806,28
59755,132
3394,7
63947,138
22506,12
34153,75
41454,92
53842,119
51485,114
59418,132
33902,75
39972,94
44068,101
39015,77
67114,56
49836,97
26886,26
10749,19
13606,30
19762,48
33759,75
10754,21
5811,12
46399,111
20749,58
35201,55
25100,54
50438,62
21864,2
27587,50
46722,115
58775,130
61994,137
56190,124
16219,36
10424,23
32293,84
41379,91
45407,63
47016,111
65983,36
30205,15
58969,131
68389,137
7887,0
3653,8
47746,106
54240,60
14238,16
57078,123
43860,133
18303,40
50570,118
13934,30
42522,94
538,1
16338,36
4421,49
50736,112
48083,106
38989,119
34546,76
507,22
54457,142
9003,20
16138,50
43200,84
57561,127
962,2
12229,27
30564,74
20726,125
18146,37
26647,59
63715,60
31252,48
27261,12
17600,39
52052,115
53087,112
65510,59
39872,95
53450,128
52717,117
68156,40
38699,85
66887,127
20536,43
46255,99
38946,77
66261,147
51552,114
36287,122
14952,50
58167,129
6343,14
10986,24
16769,37
23476,16
66131,62
56772,123
45781,101
50479,112
65379,33
65218,151
52857,117
58013,131
49548,111
36167,80
2666,3
62722,139
21347,47
60849,135
3494,21
27316,50
10798,20
44691,17
24550,51
3773,5
46967,80
11934,5
55647,123
54359,120
59449,145
30895,68
51630,114
57197,58
21390,125
54958,65
41592,92
38868,87
26798,116
17648,39
11069,24
63267,140
23395,0
8648,19
3689,8
65948,145
68395,37
56431,120
21196,47
42015,102
13795,30
42967,95
59568,132
11376,25
17812,108
3249,7
30144,67
639,1
7331,6
20052,44
38905,17
13156,29
47476,125
40740,90
12051,1
9460,21
29420,67
11431,31
35974,79
10111,8
41884,93
28707,53
13296,5
43913,48
56743,126
45916,99
39202,79
66799,60
60642,131
35492,86
17350,12
17383,122
55661,123
9415,20
66801,149
47810,55
50251,111
56808,123
44957,86
2745,2
1727,30
25628,1
1376,3
61230,115
3998,5
8348,49
66104,146
45946,102
14459,32
61465,103
28376,63
24323,25
9290,20
37958,84
3143,6
20040,8
21989,62
38772,77
22658,53
23670,53
16753,36
45642,100
995,51
47034,111
5865,14
11699,25
8508,20
62479,44
1302,2
20599,45
10576,23
17030,37
16476,35
52255,18
3471,119
48628,108
2362,21
17836,39
57690,128
46949,104
51335,114
68196,91
35665,79
36439,80
6994,53
18606,71
7244,16
11101,52
50553,119
40175,89
42464,80
7307,16
20273,45
24705,54
43389,114
17530,35
45013,100
35491,87
63980,142
22366,12
25197,55
49541,105
17447,37
22534,62
36586,81
13921,30
37246,108
20371,133
52563,14
50491,113
44510,50
6940,22
3650,19
23958,8
35133,78
25873,145
47591,110
20062,57
29727,64
30411,67
30527,67
3553,21
24909,59
54566,124
30178,67
45632,96
56768,115
53733,119
2622,27
60230,122
12148,26
68203,41
11913,26
62747,143
42906,95
7304,19
25353,63
50079,111
58468,36
31619,57
10513,23
16439,36
25000,49
30910,68
63332,112
28611,55
54262,125
7493,25
59819,132
14479,37
32534,72
10808,24
45621,101
11942,26
16010,16
13438,29
53821,119
58,24
7170,51
50947,6
35049,77
30837,68
59890,25
43124,95
3175,10
52619,9
13,17
50006,111
52972,117
38391,85
11921,21
15572,34
44708,80
37278,82
41802,92
5650,12
13242,29
14450,61
45185,67
5970,4
9996,22
44939,126
55706,123
33839,75
19886,44
63563,45
7803,29
1655,3
39814,88
23775,51
54273,125
57458,127
28027,57
66465,147
39640,96
5863,16
31026,76
63786,80
1253,2
53310,131
47744,107
33270,70
15606,34
49306,109
37271,82
51840,4
63922,77
47930,47
35493,78
7708,22
39304,87
68077,81
17682,39
29282,74
59486,132
62640,139
37257,82
47097,107
68191,130
11139,24
14645,32
24233,22
5536,53
47923,106
54570,114
20526,45
24016,20
25780,60
4249,23
51133,114
15769,35
35767,72
57497,123
65753,51
34561,76
16159,61
18986,42
46178,64
35466,127
41969,77
60941,135
51647,114
57244,114
62360,62
36704,63
14872,123
19130,42
1679,19
15339,34
50057,111
25140,16
37060,88
47850,38
27270,52
42108,93
22965,46
59396,135
22216,26
28297,9
2793,4
42973,95
30167,67
21930,48
47062,57
17366,32
61146,135
63393,140
14236,11
32097,71
60720,129
60939,135
15727,34
30649,68
1546,27
56436,125
11426,29
17027,37
33893,10
5992,49
15526,34
64639,143
43546,128
51789,113
52833,112
28627,17
61001,131
5170,30
66619,111
35682,79
9030,20
28188,6
39936,88
16870,37
41148,91
32780,72
42630,137
63263,96
11651,27
7400,16
20329,45
49003,104
2398,21
4893,10
37629,83
68044,146
42678,119
22159,49
2978,6
33087,14
22864,29
15998,35
13806,30
18318,37
18916,66
55147,123
47666,68
35989,79
20844,64
65022,144
25797,60
52858,117
6206,16
37591,83
17771,35
42887,63
18536,41
35838,79
18284,112
34118,10
28799,12
59077,131
66643,99
28106,56
56788,127
37164,108
24895,55
17419,35
30589,67
15245,21
51336,114
16099,35
56668,127
61400,136
56911,126
50714,112
8590,11
52319,116
20058,44
67756,116
50349,111
53095,123
19676,43
5182,11
3081,5
62581,139
20594,45
41915,93
27901,132
9226,4
5814,12
8844,21
35632,72
48037,66
44784,78
27863,52
26275,134
34599,76
45929,114
46634,81
41871,100
24095,7
31607,70
31743,70
42807,95
9411,20
14907,72
42811,95
40187,94
52540,117
10805,28
10769,24
49584,122
31516,71
59018,135
44797,87
44594,99
9152,20
14049,31
65552,60
26757,11
53500,70
61900,28
20143,59
54315,48
15118,33
30094,66
49417,106
1576,3
61455,131
62031,82
34057,73
28251,62
23416,117
25742,63
6086,51
23336,49
36819,79
757,0
65866,45
49001,64
48834,108
30929,76
62913,9
59509,132
59,2
18845,41
48565,78
61416,136
4054,52
65838,124
19053,42
26670,57
4503,10
21824,48
26165,63
24749,54
36988,82
31529,48
11339,25
55800,9
6663,3
28993,85
1400,18
47182,41
19713,43
59081,131
32056,71
15477,34
43771,45
40084,89
41482,92
8560,19
28903,112
7123,17
52213,116
68091,147
55065,122
67008,123
82,0
55508,10
42237,88
12734,28
35504,78
11523,51
21323,56
54436,120
26551,59
61831,50
45018,100
18100,45
24408,15
61135,135
37155,108
27815,12
20437,45
47425,105
9897,21
66900,56
37145,1
15359,34
12325,19
43446,114
60209,60
36624,81
29779,66
47435,116
56891,24
60447,102
12428,27
37701,80
55686,123
59766,132
2788,6
67957,57
452,1
36668,49
9260,20
46383,145
27046,60
6079,29
61741,48
36509,81
7954,17
10032,22
62784,143
58866,130
21274,47
67288,133
64330,57
37586,83
33396,65
34056,75
37899,84
38422,85
17752,39
30836,68
51179,54
6499,15
62382,76
44117,27
61823,35
40229,89
13230,18
68004,87
20413,58
3281,27
50912,113
18568,58
27178,61
46004,106
8332,18
4759,19
50344,111
37013,82
62839,143
29696,74
8169,4
16680,32
28356,63
55961,124
58870,59
28284,121
21250,47
32405,72
8135,18
32838,72
16969,50
20243,44
38040,84
23483,60
49741,105
14803,32
67313,57
14990,33
24567,51
49436,109
55988,15
43104,45
52413,116
53616,26
62419,81
54514,15
32055,71
51105,118
35401,69
5134,29
54199,123
51904,115
33044,73
6721,14
24918,11
41418,92
2911,16
41365,91
48755,16
54246,47
17635,133
14703,32
36686,1
51005,22
36250,120
59793,132
46724,39
15239,50
46860,104
32477,72
61884,69
48811,108
29167,69
64480,139
61489,136
42669,118
30373,67
51050,117
3890,8
18798,27
17449,38
58917,100
30912,68
1169,2
4781,10
36710,81
48728,108
30893,68
62889,139
8563,21
35239,79
5147,8
63932,139
1587,19
26004,132
66710,91
21819,18
11006,24
37178,60
53519,112
47576,36
51073,113
61843,81
56424,125
53789,123
45290,100
61683,43
55924,124
239,17
68396,60
39477,68
36251,78
24676,48
18507,41
22423,10
30954,68
3515,28
7009,52
42834,95
11223,24
52329,116
20760,115
48258,107
39925,88
60131,133
51887,115
19953,66
67927,147
16143,35
59827,132
12050,26
43121,95
59936,133
60775,135
9337,19
41755,118
4937,3
22286,13
2803,20
26307,12
13325,19
21639,12
18516,39
64209,137
874,0
47985,106
5648,4
22411,53
31193,0
47654,105
